current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
0,26,38,17,6,0,1
1,38,26,18,4,1,0
1,38,26,22,8,1,0
1,38,26,16,4,1,0
0,26,38,17,6,0,1
0,26,38,24,6,0,1
0,26,38,17,6,0,1
1,38,26,16,4,1,0
1,38,26,17,4,1,0
1,38,26,11,4,1,0
0,26,38,17,6,0,1
0,26,38,27,6,0,1
0,26,38,17,6,0,1
1,38,26,11,4,1,0
1,38,26,20,4,1,0
1,38,26,11,4,1,0
0,26,38,17,6,0,1
0,26,38,27,6,0,1
0,26,38,17,6,0,1
1,38,26,11,4,1,0
1,38,26,13,7,1,0
1,38,26,9,5,1,0
1,38,26,9,5,1,0
0,26,46,38,4,1,1
1,46,26,85,9,0,0
0,26,46,38,4,1,1
0,26,46,43,4,1,1
0,26,46,33,4,1,1
1,46,26,85,8,0,0
1,46,26,65,5,0,0
1,46,26,55,3,0,0
0,26,46,33,4,1,1
0,26,46,37,8,1,1
0,26,46,28,8,1,1
1,46,26,55,3,0,0
1,46,26,32,3,0,0
1,46,26,22,3,0,0
0,26,46,28,8,1,1
0,26,46,28,8,1,1
0,26,46,21,8,1,1
1,46,26,22,3,0,0
1,46,26,29,4,0,0
1,46,26,19,4,0,0
0,26,46,21,8,1,1
0,26,46,12,6,1,1
0,26,46,6,6,1,1
0,26,46,6,6,1,1
1,46,32,78,5,0,0
0,32,46,41,6,1,1
0,32,46,36,4,1,1
0,32,46,26,2,1,1
1,46,32,78,5,0,0
1,46,32,84,5,0,0
1,46,32,74,2,0,0
0,32,46,26,2,1,1
0,32,46,33,2,1,1
0,32,46,23,2,1,1
1,46,32,74,2,0,0
1,46,32,84,5,0,0
1,46,32,74,2,0,0
0,32,46,23,2,1,1
0,32,46,31,4,1,1
0,32,46,21,4,1,1
1,46,32,74,2,0,0
1,46,32,79,4,0,0
1,46,32,69,4,0,0
0,32,46,21,4,1,1
0,32,46,23,5,1,1
0,32,46,15,3,1,1
1,46,32,69,4,0,0
1,46,32,77,7,0,0
1,46,32,67,5,0,0
0,32,46,15,3,1,1
0,32,46,5,3,1,1
0,32,46,0,3,1,1
0,32,46,0,3,1,1
1,0,0,79,10,0,0
0,0,0,65,5,1,1
0,0,0,63,5,1,1
0,0,0,53,3,1,1
1,0,0,79,9,0,0
1,0,0,59,8,0,0
1,0,0,49,8,0,0
0,0,0,53,3,1,1
0,0,0,61,3,1,1
0,0,0,51,1,1,1
1,0,0,49,8,0,0
1,0,0,49,7,0,0
1,0,0,40,5,0,0
0,0,0,51,1,1,1
0,0,0,33,2,1,1
0,0,0,23,2,1,1
1,0,0,40,5,0,0
1,0,0,50,6,0,0
1,0,0,40,5,0,0
0,0,0,23,2,1,1
0,0,0,25,3,1,1
0,0,0,16,3,1,1
1,0,0,40,5,0,0
1,0,0,50,5,0,0
1,0,0,40,5,0,0
0,0,0,16,3,1,1
0,0,0,21,5,1,1
0,0,0,15,5,1,1
1,0,0,40,5,0,0
1,0,0,42,5,0,0
1,0,0,33,5,0,0
0,0,0,15,5,1,1
0,0,0,5,4,1,1
0,0,0,2,3,1,1
0,0,0,2,3,1,1
0,24,0,73,8,1,1
1,0,24,62,7,0,0
1,0,24,53,6,0,0
1,0,24,43,4,0,0
0,24,0,73,8,1,1
0,24,0,80,8,1,1
0,24,0,70,6,1,1
1,0,24,43,4,0,0
1,0,24,44,6,0,0
1,0,24,34,4,0,0
0,24,0,70,6,1,1
0,24,0,80,9,1,1
0,24,0,70,7,1,1
1,0,24,34,4,0,0
1,0,24,44,5,0,0
1,0,24,34,4,0,0
0,24,0,70,7,1,1
0,24,0,66,6,1,1
0,24,0,56,5,1,1
1,0,24,34,4,0,0
1,0,24,44,5,0,0
1,0,24,34,4,0,0
0,24,0,56,5,1,1
0,24,0,62,5,1,1
0,24,0,52,5,1,1
1,0,24,34,4,0,0
1,0,24,36,5,0,0
1,0,24,26,5,0,0
0,24,0,52,4,1,1
0,24,0,33,3,1,1
0,24,0,24,3,1,1
1,0,24,26,5,0,0
1,0,24,34,5,0,0
1,0,24,25,5,0,0
0,24,0,24,3,1,1
0,24,0,27,5,1,1
0,24,0,19,5,1,1
1,0,24,25,5,0,0
1,0,24,30,7,0,0
1,0,24,22,7,0,0
0,24,0,19,4,1,1
0,24,0,12,5,1,1
0,24,0,6,5,1,1
0,24,0,6,5,1,1
1,0,38,38,3,1,0
1,0,38,22,4,1,0
1,0,38,12,4,1,0
0,38,0,43,7,0,1
0,38,0,53,7,0,1
0,38,0,43,7,0,1
1,0,38,12,4,1,0
1,0,38,13,6,1,0
1,0,38,8,6,1,0
1,0,38,8,6,1,0
0,38,35,60,10,1,1
1,35,38,85,5,0,0
1,35,38,65,5,0,0
1,35,38,55,4,0,0
0,38,35,60,10,1,1
0,38,35,63,12,1,1
0,38,35,53,10,1,1
1,35,38,55,4,0,0
1,35,38,65,5,0,0
1,35,38,55,4,0,0
0,38,35,53,10,1,1
0,38,35,40,9,1,1
0,38,35,30,9,1,1
1,35,38,55,4,0,0
1,35,38,57,4,0,0
1,35,38,47,2,0,0
0,38,35,30,9,1,1
0,38,35,36,9,1,1
0,38,35,27,7,1,1
1,35,38,47,2,0,0
1,35,38,49,4,0,0
1,35,38,39,4,0,0
0,38,35,27,7,1,1
0,38,35,34,7,1,1
0,38,35,26,7,1,1
1,35,38,39,4,0,0
1,35,38,49,4,0,0
1,35,38,39,4,0,0
0,38,35,26,7,1,1
0,38,35,13,6,1,1
0,38,35,6,6,1,1
0,38,35,6,6,1,1
1,35,64,86,11,1,0
0,64,35,50,3,0,1
1,35,64,86,11,1,0
1,35,64,91,11,1,0
1,35,64,81,10,1,0
0,64,35,50,3,0,1
0,64,35,56,5,0,1
0,64,35,46,3,0,1
1,35,64,81,9,1,0
1,35,64,61,7,1,0
1,35,64,51,7,1,0
0,64,35,46,3,0,1
0,64,35,56,5,0,1
0,64,35,46,3,0,1
1,35,64,51,6,1,0
1,35,64,51,6,1,0
1,35,64,41,6,1,0
0,64,35,46,3,0,1
0,64,35,51,4,0,1
0,64,35,41,4,0,1
1,35,64,41,6,1,0
1,35,64,43,6,1,0
1,35,64,34,4,1,0
0,64,35,41,4,0,1
0,64,35,42,4,0,1
0,64,35,32,4,0,1
1,35,64,34,4,1,0
1,35,64,44,4,1,0
1,35,64,34,4,1,0
0,64,35,32,4,0,1
0,64,35,37,6,0,1
0,64,35,29,6,0,1
1,35,64,34,3,1,0
1,35,64,18,1,1,0
1,35,64,11,1,1,0
0,64,35,29,6,0,1
0,64,35,38,6,0,1
0,64,35,29,6,0,1
1,35,64,11,1,1,0
1,35,64,20,1,1,0
1,35,64,11,1,1,0
0,64,35,29,6,0,1
0,64,35,39,6,0,1
0,64,35,29,6,0,1
1,35,64,11,1,1,0
1,35,64,16,3,1,0
1,35,64,11,1,1,0
0,64,35,29,5,0,1
0,64,35,19,4,0,1
0,64,35,13,2,0,1
1,35,64,11,1,1,0
1,35,64,20,1,1,0
1,35,64,11,1,1,0
0,64,35,13,2,0,1
0,64,35,14,4,0,1
0,64,35,8,4,0,1
0,64,35,8,4,0,1
0,64,62,44,6,1,1
1,62,64,50,6,0,0
0,64,62,44,6,1,1
0,64,62,52,8,1,1
0,64,62,42,5,1,1
1,62,64,50,6,0,0
1,62,64,60,6,0,0
1,62,64,50,6,0,0
0,64,62,42,5,1,1
0,64,62,52,5,1,1
0,64,62,42,5,1,1
1,62,64,50,6,0,0
1,62,64,60,8,0,0
1,62,64,50,8,0,0
0,64,62,42,5,1,1
0,64,62,51,6,1,1
0,64,62,41,6,1,1
1,62,64,50,7,0,0
1,62,64,30,7,0,0
1,62,64,20,7,0,0
0,64,62,41,6,1,1
0,64,62,43,6,1,1
0,64,62,34,5,1,1
1,62,64,20,7,0,0
1,62,64,29,7,0,0
1,62,64,20,7,0,0
0,64,62,34,4,1,1
0,64,62,19,3,1,1
0,64,62,11,3,1,1
1,62,64,20,7,0,0
1,62,64,24,10,0,0
1,62,64,17,10,0,0
0,64,62,11,3,1,1
0,64,62,11,3,1,1
0,64,62,6,3,1,1
0,64,62,6,3,1,1
1,62,75,56,8,0,0
0,75,62,79,10,1,1
1,62,75,56,8,0,0
1,62,75,66,10,0,0
1,62,75,56,8,0,0
0,75,62,79,10,1,1
0,75,62,85,12,1,1
0,75,62,75,9,1,1
1,62,75,56,8,0,0
1,62,75,62,9,0,0
1,62,75,52,7,0,0
0,75,62,75,9,1,1
0,75,62,77,11,1,1
0,75,62,67,8,1,1
1,62,75,52,7,0,0
1,62,75,60,9,0,0
1,62,75,50,9,0,0
0,75,62,67,8,1,1
0,75,62,71,8,1,1
0,75,62,61,6,1,1
1,62,75,50,9,0,0
1,62,75,52,10,0,0
1,62,75,42,10,0,0
0,75,62,61,6,1,1
0,75,62,69,8,1,1
0,75,62,59,8,1,1
1,62,75,42,10,0,0
1,62,75,52,10,0,0
1,62,75,42,10,0,0
0,75,62,59,8,1,1
0,75,62,55,7,1,1
0,75,62,46,5,1,1
1,62,75,42,10,0,0
1,62,75,49,12,0,0
1,62,75,41,10,0,0
0,75,62,46,4,1,1
0,75,62,30,4,1,1
0,75,62,21,4,1,1
1,62,75,41,9,0,0
1,62,75,26,10,0,0
1,62,75,20,9,0,0
0,75,62,21,3,1,1
0,75,62,9,3,1,1
0,75,62,4,3,1,1
0,75,62,4,3,1,1
0,89,62,53,6,0,1
1,62,89,43,5,1,0
0,89,62,53,6,0,1
0,89,62,63,6,0,1
0,89,62,53,6,0,1
1,62,89,43,5,1,0
1,62,89,53,8,1,0
1,62,89,43,5,1,0
0,89,62,53,6,0,1
0,89,62,63,6,0,1
0,89,62,53,6,0,1
1,62,89,43,5,1,0
1,62,89,51,5,1,0
1,62,89,41,5,1,0
0,89,62,53,6,0,1
0,89,62,39,3,0,1
0,89,62,29,3,0,1
1,62,89,41,5,1,0
1,62,89,43,5,1,0
1,62,89,33,5,1,0
0,89,62,29,3,0,1
0,89,62,34,5,0,1
0,89,62,25,5,0,1
1,62,89,33,5,1,0
1,62,89,43,5,1,0
1,62,89,33,5,1,0
0,89,62,25,5,0,1
0,89,62,34,5,0,1
0,89,62,25,5,0,1
1,62,89,33,5,1,0
1,62,89,19,5,1,0
1,62,89,14,2,1,0
0,89,62,25,4,0,1
0,89,62,15,4,0,1
0,89,62,9,4,0,1
0,89,62,9,4,0,1
1,87,89,47,6,0,0
0,89,87,61,9,1,1
1,87,89,47,6,0,0
1,87,89,56,10,0,0
1,87,89,46,10,0,0
0,89,87,61,8,1,1
0,89,87,41,6,1,1
0,89,87,31,6,1,1
1,87,89,46,10,0,0
1,87,89,29,6,0,0
1,87,89,20,4,0,0
0,89,87,31,6,1,1
0,89,87,19,6,1,1
0,89,87,9,6,1,1
0,89,87,9,6,1,1
0,96,87,66,6,1,1
1,87,96,37,6,0,0
0,96,87,66,6,1,1
0,96,87,71,6,1,1
0,96,87,61,6,1,1
1,87,96,37,6,0,0
1,87,96,38,6,0,0
1,87,96,28,6,0,0
0,96,87,61,6,1,1
0,96,87,71,6,1,1
0,96,87,61,6,1,1
1,87,96,28,6,0,0
1,87,96,38,6,0,0
1,87,96,28,6,0,0
0,96,87,61,6,1,1
0,96,87,71,6,1,1
0,96,87,61,6,1,1
1,87,96,28,6,0,0
1,87,96,34,6,0,0
1,87,96,26,6,0,0
0,96,87,61,6,1,1
0,96,87,45,5,1,1
0,96,87,35,5,1,1
1,87,96,26,6,0,0
1,87,96,35,6,0,0
1,87,96,26,6,0,0
0,96,87,35,5,1,1
0,96,87,45,5,1,1
0,96,87,35,5,1,1
1,87,96,26,6,0,0
1,87,96,33,6,0,0
1,87,96,26,6,0,0
0,96,87,35,5,1,1
0,96,87,42,6,1,1
0,96,87,34,6,1,1
1,87,96,26,6,0,0
1,87,96,34,6,0,0
1,87,96,26,6,0,0
0,96,87,34,5,1,1
0,96,87,21,5,1,1
0,96,87,14,5,1,1
1,87,96,26,6,0,0
1,87,96,33,6,0,0
1,87,96,26,6,0,0
0,96,87,14,5,1,1
0,96,87,21,5,1,1
0,96,87,16,5,1,1
1,87,96,26,5,0,0
1,87,96,19,3,0,0
1,87,96,13,3,0,0
0,96,87,16,4,1,1
0,96,87,16,5,1,1
0,96,87,9,5,1,1
0,96,87,9,5,1,1
1,0,0,58,5,1,1
1,0,0,39,4,1,1
1,0,0,29,4,1,1
0,0,0,66,11,0,0
0,0,0,76,11,0,0
0,0,0,66,11,0,0
1,0,0,29,4,1,1
1,0,0,27,3,1,1
1,0,0,17,3,1,1
0,0,0,66,11,0,0
0,0,0,73,13,0,0
0,0,0,63,10,0,0
1,0,0,17,3,1,1
1,0,0,27,3,1,1
1,0,0,17,3,1,1
0,0,0,63,10,0,0
0,0,0,73,10,0,0
0,0,0,63,10,0,0
1,0,0,17,3,1,1
1,0,0,27,3,1,1
1,0,0,17,3,1,1
0,0,0,63,10,0,0
0,0,0,65,10,0,0
0,0,0,55,10,0,0
1,0,0,17,3,1,1
1,0,0,24,3,1,1
1,0,0,14,3,1,1
0,0,0,55,10,0,0
0,0,0,65,10,0,0
0,0,0,55,10,0,0
1,0,0,14,3,1,1
1,0,0,24,3,1,1
1,0,0,14,3,1,1
0,0,0,55,10,0,0
0,0,0,40,7,0,0
0,0,0,30,7,0,0
1,0,0,14,3,1,1
1,0,0,18,3,1,1
1,0,0,11,3,1,1
0,0,0,30,7,0,0
0,0,0,34,7,0,0
0,0,0,26,7,0,0
1,0,0,11,3,1,1
1,0,0,17,3,1,1
1,0,0,11,3,1,1
0,0,0,26,7,0,0
0,0,0,27,7,0,0
0,0,0,22,6,0,0
1,0,0,11,3,1,1
1,0,0,6,3,1,1
1,0,0,2,3,1,1
1,0,0,2,3,1,1
0,0,14,43,6,1,0
1,14,0,70,5,0,1
0,0,14,43,6,1,0
0,0,14,53,6,1,0
0,0,14,43,6,1,0
1,14,0,70,5,0,1
1,14,0,71,7,0,1
1,14,0,61,5,0,1
0,0,14,43,6,1,0
0,0,14,53,6,1,0
0,0,14,43,6,1,0
1,14,0,61,5,0,1
1,14,0,71,7,0,1
1,14,0,61,6,0,1
0,0,14,43,6,1,0
0,0,14,52,8,1,0
0,0,14,43,6,1,0
1,14,0,61,6,0,1
1,14,0,66,10,0,1
1,14,0,56,9,0,1
0,0,14,43,6,1,0
0,0,14,53,6,1,0
0,0,14,43,6,1,0
1,14,0,56,9,0,1
1,14,0,66,9,0,1
1,14,0,56,9,0,1
0,0,14,43,6,1,0
0,0,14,46,8,1,0
0,0,14,37,8,1,0
1,14,0,56,9,0,1
1,14,0,58,9,0,1
1,14,0,48,9,0,1
0,0,14,37,8,1,0
0,0,14,47,8,1,0
0,0,14,37,8,1,0
1,14,0,48,9,0,1
1,14,0,50,12,0,1
1,14,0,40,12,0,1
0,0,14,37,8,1,0
0,0,14,42,11,1,0
0,0,14,35,11,1,0
1,14,0,40,11,0,1
1,14,0,26,11,0,1
1,14,0,20,10,0,1
0,0,14,35,10,1,0
0,0,14,23,7,1,0
0,0,14,16,7,1,0
1,14,0,20,9,0,1
1,14,0,20,9,0,1
1,14,0,15,5,0,1
0,0,14,16,6,1,0
0,0,14,6,5,1,0
0,0,14,3,3,1,0
0,0,14,3,3,1,0
1,14,7,52,8,1,1
0,7,14,66,6,0,0
0,7,14,46,7,0,0
0,7,14,38,5,0,0
1,14,7,52,8,1,1
1,14,7,56,8,1,1
1,14,7,46,4,1,1
0,7,14,38,4,0,0
0,7,14,38,5,0,0
0,7,14,30,3,0,0
1,14,7,46,4,1,1
1,14,7,46,4,1,1
1,14,7,36,4,1,1
0,7,14,30,3,0,0
0,7,14,18,3,0,0
0,7,14,11,3,0,0
1,14,7,36,3,1,1
1,14,7,36,3,1,1
1,14,7,26,3,1,1
0,7,14,11,3,0,0
0,7,14,20,3,0,0
0,7,14,11,3,0,0
1,14,7,26,2,1,1
1,14,7,8,2,1,1
1,14,7,4,2,1,1
1,14,7,4,2,1,1
0,7,21,71,6,0,0
1,21,7,54,8,1,1
1,21,7,48,8,1,1
1,21,7,38,6,1,1
0,7,21,71,6,0,0
0,7,21,81,8,0,0
0,7,21,71,6,0,0
1,21,7,38,6,1,1
1,21,7,45,6,1,1
1,21,7,35,4,1,1
0,7,21,71,6,0,0
0,7,21,80,8,0,0
0,7,21,70,6,0,0
1,21,7,35,4,1,1
1,21,7,37,4,1,1
1,21,7,27,4,1,1
0,7,21,70,6,0,0
0,7,21,77,6,0,0
0,7,21,67,4,0,0
1,21,7,27,4,1,1
1,21,7,15,5,1,1
1,21,7,9,5,1,1
1,21,7,9,5,1,1
1,66,7,57,6,1,1
0,7,66,54,7,0,0
1,66,7,57,6,1,1
1,66,7,67,6,1,1
1,66,7,57,5,1,1
0,7,66,54,7,0,0
0,7,66,56,10,0,0
0,7,66,46,10,0,0
1,66,7,57,5,1,1
1,66,7,67,7,1,1
1,66,7,57,7,1,1
0,7,66,46,10,0,0
0,7,66,36,8,0,0
0,7,66,26,8,0,0
1,66,7,57,7,1,1
1,66,7,65,7,1,1
1,66,7,55,5,1,1
0,7,66,26,8,0,0
0,7,66,34,10,0,0
0,7,66,26,8,0,0
1,66,7,55,5,1,1
1,66,7,37,4,1,1
1,66,7,27,4,1,1
0,7,66,26,8,0,0
0,7,66,30,8,0,0
0,7,66,23,6,0,0
1,66,7,27,4,1,1
1,66,7,33,5,1,1
1,66,7,25,5,1,1
0,7,66,23,6,0,0
0,7,66,33,6,0,0
0,7,66,23,6,0,0
1,66,7,25,5,1,1
1,66,7,35,5,1,1
1,66,7,25,5,1,1
0,7,66,23,6,0,0
0,7,66,33,6,0,0
0,7,66,23,6,0,0
1,66,7,25,5,1,1
1,66,7,29,8,1,1
1,66,7,22,7,1,1
0,7,66,23,6,0,0
0,7,66,27,9,0,0
0,7,66,20,9,0,0
1,66,7,22,7,1,1
1,66,7,23,10,1,1
1,66,7,17,10,1,1
0,7,66,20,9,0,0
0,7,66,30,9,0,0
0,7,66,20,9,0,0
1,66,7,17,10,1,1
1,66,7,11,7,1,1
1,66,7,7,5,1,1
1,66,7,7,5,1,1
0,7,78,53,6,1,0
1,78,7,68,4,0,1
0,7,78,53,6,1,0
0,7,78,37,3,1,0
0,7,78,27,3,1,0
1,78,7,68,4,0,1
1,78,7,70,4,0,1
1,78,7,60,4,0,1
0,7,78,27,3,1,0
0,7,78,37,3,1,0
0,7,78,27,3,1,0
1,78,7,60,4,0,1
1,78,7,65,6,0,1
1,78,7,55,6,0,1
0,7,78,27,3,1,0
0,7,78,37,3,1,0
0,7,78,27,3,1,0
1,78,7,55,6,0,1
1,78,7,65,6,0,1
1,78,7,55,6,0,1
0,7,78,27,3,1,0
0,7,78,34,5,1,0
0,7,78,24,5,1,0
1,78,7,55,6,0,1
1,78,7,65,6,0,1
1,78,7,55,6,0,1
0,7,78,24,5,1,0
0,7,78,16,7,1,0
0,7,78,8,6,1,0
0,7,78,8,6,1,0
1,78,52,52,4,1,1
0,52,78,52,7,0,0
1,78,52,52,4,1,1
1,78,52,60,4,1,1
1,78,52,50,3,1,1
0,52,78,52,7,0,0
0,52,78,58,9,0,0
0,52,78,48,9,0,0
1,78,52,50,3,1,1
1,78,52,52,3,1,1
1,78,52,42,3,1,1
0,52,78,48,8,0,0
0,52,78,31,6,0,0
0,52,78,23,6,0,0
1,78,52,42,3,1,1
1,78,52,52,3,1,1
1,78,52,42,3,1,1
0,52,78,23,6,0,0
0,52,78,32,6,0,0
0,52,78,23,6,0,0
1,78,52,42,3,1,1
1,78,52,44,5,1,1
1,78,52,34,5,1,1
0,52,78,23,6,0,0
0,52,78,29,8,0,0
0,52,78,23,4,0,0
1,78,52,34,5,1,1
1,78,52,40,6,1,1
1,78,52,32,6,1,1
0,52,78,23,4,0,0
0,52,78,33,4,0,0
0,52,78,23,4,0,0
1,78,52,32,6,1,1
1,78,52,41,6,1,1
1,78,52,32,6,1,1
0,52,78,23,4,0,0
0,52,78,30,5,0,0
0,52,78,23,4,0,0
1,78,52,32,5,1,1
1,78,52,18,4,1,1
1,78,52,12,4,1,1
0,52,78,23,4,0,0
0,52,78,30,4,0,0
0,52,78,23,4,0,0
1,78,52,12,3,1,1
1,78,52,12,3,1,1
1,78,52,7,3,1,1
1,78,52,7,3,1,1
0,52,93,62,4,0,0
1,93,52,71,5,1,1
0,52,93,62,4,0,0
0,52,93,50,3,0,0
0,52,93,40,3,0,0
1,93,52,71,5,1,1
1,93,52,55,4,1,1
1,93,52,45,4,1,1
0,52,93,40,3,0,0
0,52,93,45,3,0,0
0,52,93,35,3,0,0
1,93,52,45,4,1,1
1,93,52,25,4,1,1
1,93,52,15,4,1,1
0,52,93,35,3,0,0
0,52,93,37,3,0,0
0,52,93,28,3,0,0
1,93,52,15,4,1,1
1,93,52,20,4,1,1
1,93,52,11,4,1,1
0,52,93,28,3,0,0
0,52,93,35,5,0,0
0,52,93,27,5,0,0
1,93,52,11,3,1,1
1,93,52,11,3,1,1
1,93,52,6,3,1,1
1,93,52,6,3,1,1
0,0,0,59,6,1,1
1,0,0,65,8,0,0
0,0,0,59,6,1,1
0,0,0,68,6,1,1
0,0,0,58,4,1,1
1,0,0,65,8,0,0
1,0,0,74,8,0,0
1,0,0,64,6,0,0
0,0,0,58,4,1,1
0,0,0,68,4,1,1
0,0,0,58,4,1,1
1,0,0,64,6,0,0
1,0,0,74,7,0,0
1,0,0,64,7,0,0
0,0,0,58,4,1,1
0,0,0,60,6,1,1
0,0,0,50,6,1,1
1,0,0,64,7,0,0
1,0,0,44,4,0,0
1,0,0,34,4,0,0
0,0,0,50,6,1,1
0,0,0,60,6,1,1
0,0,0,50,6,1,1
1,0,0,34,4,0,0
1,0,0,44,5,0,0
1,0,0,34,4,0,0
0,0,0,50,6,1,1
0,0,0,60,6,1,1
0,0,0,50,6,1,1
1,0,0,34,4,0,0
1,0,0,37,6,0,0
1,0,0,28,6,0,0
0,0,0,50,6,1,1
0,0,0,59,8,1,1
0,0,0,50,6,1,1
1,0,0,28,6,0,0
1,0,0,36,6,0,0
1,0,0,28,6,0,0
0,0,0,50,6,1,1
0,0,0,51,9,1,1
0,0,0,42,9,1,1
1,0,0,28,6,0,0
1,0,0,30,6,0,0
1,0,0,24,4,0,0
0,0,0,42,9,1,1
0,0,0,48,12,1,1
0,0,0,40,12,1,1
1,0,0,24,4,0,0
1,0,0,34,4,0,0
1,0,0,24,4,0,0
0,0,0,40,12,1,1
0,0,0,26,9,1,1
0,0,0,20,7,1,1
1,0,0,24,4,0,0
1,0,0,34,4,0,0
1,0,0,24,4,0,0
0,0,0,20,7,1,1
0,0,0,12,7,1,1
0,0,0,6,7,1,1
0,0,0,6,7,1,1
1,0,15,68,7,1,0
0,15,0,42,4,0,1
1,0,15,68,7,1,0
1,0,15,59,5,1,0
1,0,15,49,3,1,0
0,15,0,42,4,0,1
0,15,0,49,6,0,1
0,15,0,39,6,0,1
1,0,15,49,3,1,0
1,0,15,50,3,1,0
1,0,15,40,3,1,0
0,15,0,39,6,0,1
0,15,0,43,6,0,1
0,15,0,33,6,0,1
1,0,15,40,3,1,0
1,0,15,50,3,1,0
1,0,15,40,3,1,0
0,15,0,33,6,0,1
0,15,0,43,6,0,1
0,15,0,33,6,0,1
1,0,15,40,3,1,0
1,0,15,50,4,1,0
1,0,15,40,3,1,0
0,15,0,33,6,0,1
0,15,0,41,8,0,1
0,15,0,32,6,0,1
1,0,15,40,3,1,0
1,0,15,41,4,1,0
1,0,15,31,4,1,0
0,15,0,32,6,0,1
0,15,0,37,6,0,1
0,15,0,29,6,0,1
1,0,15,31,4,1,0
1,0,15,38,4,1,0
1,0,15,28,4,1,0
0,15,0,29,6,0,1
0,15,0,33,10,0,1
0,15,0,26,8,0,1
1,0,15,28,4,1,0
1,0,15,38,4,1,0
1,0,15,28,4,1,0
0,15,0,26,8,0,1
0,15,0,27,8,0,1
0,15,0,21,8,0,1
1,0,15,28,3,1,0
1,0,15,16,3,1,0
1,0,15,9,3,1,0
1,0,15,9,3,1,0
0,15,10,57,6,1,1
1,10,15,69,2,0,0
0,15,10,57,6,1,1
0,15,10,67,6,1,1
0,15,10,57,6,1,1
1,10,15,69,2,0,0
1,10,15,72,4,0,0
1,10,15,62,4,0,0
0,15,10,57,6,1,1
0,15,10,67,8,1,1
0,15,10,57,8,1,1
1,10,15,62,4,0,0
1,10,15,56,3,0,0
1,10,15,46,3,0,0
0,15,10,57,7,1,1
0,15,10,37,7,1,1
0,15,10,29,7,1,1
1,10,15,46,3,0,0
1,10,15,30,3,0,0
1,10,15,22,3,0,0
0,15,10,29,7,1,1
0,15,10,31,7,1,1
0,15,10,24,7,1,1
1,10,15,22,3,0,0
1,10,15,29,5,0,0
1,10,15,22,4,0,0
0,15,10,24,6,1,1
0,15,10,13,5,1,1
0,15,10,8,5,1,1
0,15,10,8,5,1,1
1,10,29,72,7,0,0
1,10,29,60,5,0,0
1,10,29,50,5,0,0
0,29,10,63,9,1,1
0,29,10,70,10,1,1
0,29,10,60,7,1,1
1,10,29,50,5,0,0
1,10,29,60,8,0,0
1,10,29,50,5,0,0
0,29,10,60,7,1,1
0,29,10,70,7,1,1
0,29,10,60,7,1,1
1,10,29,50,5,0,0
1,10,29,54,6,0,0
1,10,29,44,6,0,0
0,29,10,60,7,1,1
0,29,10,70,7,1,1
0,29,10,60,7,1,1
1,10,29,44,6,0,0
1,10,29,54,6,0,0
1,10,29,44,6,0,0
0,29,10,60,7,1,1
0,29,10,70,7,1,1
0,29,10,60,7,1,1
1,10,29,44,6,0,0
1,10,29,45,6,0,0
1,10,29,35,4,0,0
0,29,10,60,7,1,1
0,29,10,70,7,1,1
0,29,10,60,7,1,1
1,10,29,35,4,0,0
1,10,29,44,6,0,0
1,10,29,34,6,0,0
0,29,10,60,6,1,1
0,29,10,43,5,1,1
0,29,10,33,5,1,1
1,10,29,34,6,0,0
1,10,29,44,6,0,0
1,10,29,34,6,0,0
0,29,10,33,4,1,1
0,29,10,33,4,1,1
0,29,10,24,4,1,1
1,10,29,34,6,0,0
1,10,29,44,6,0,0
1,10,29,34,6,0,0
0,29,10,24,4,1,1
0,29,10,25,7,1,1
0,29,10,18,6,1,1
1,10,29,34,5,0,0
1,10,29,17,6,0,0
1,10,29,12,4,0,0
0,29,10,18,6,1,1
0,29,10,27,6,1,1
0,29,10,18,6,1,1
1,10,29,12,4,0,0
1,10,29,17,5,0,0
1,10,29,12,3,0,0
0,29,10,18,6,1,1
0,29,10,25,7,1,1
0,29,10,18,6,1,1
1,10,29,12,3,0,0
1,10,29,19,4,0,0
1,10,29,13,4,0,0
0,29,10,18,6,1,1
0,29,10,24,8,1,1
0,29,10,17,8,1,1
1,10,29,13,4,0,0
1,10,29,20,5,0,0
1,10,29,14,4,0,0
0,29,10,17,8,1,1
0,29,10,13,6,1,1
0,29,10,7,4,1,1
0,29,10,7,4,1,1
0,34,10,78,4,0,1
1,10,34,51,6,1,0
0,34,10,78,4,0,1
0,34,10,82,6,0,1
0,34,10,72,6,0,1
1,10,34,51,5,1,0
1,10,34,41,3,1,0
1,10,34,31,3,1,0
0,34,10,72,6,0,1
0,34,10,58,8,0,1
0,34,10,48,8,0,1
1,10,34,31,3,1,0
1,10,34,34,3,1,0
1,10,34,25,3,1,0
0,34,10,48,8,0,1
0,34,10,28,5,0,1
0,34,10,18,5,0,1
1,10,34,25,3,1,0
1,10,34,27,7,1,0
1,10,34,19,5,1,0
0,34,10,18,5,0,1
0,34,10,26,5,0,1
0,34,10,18,5,0,1
1,10,34,19,5,1,0
1,10,34,20,6,1,0
1,10,34,13,6,1,0
0,34,10,18,5,0,1
0,34,10,25,6,0,1
0,34,10,17,4,0,1
1,10,34,13,5,1,0
