current_player,current_player_score,opponent_score,current_player_deadwood,current_player_num_hit_cards,is_current_player_hand_winner,is_current_player_game_winner
1,72,30,40,8,0,0
1,72,30,47,11,0,0
1,72,30,39,11,0,0
0,30,72,29,6,1,1
0,30,72,38,6,1,1
0,30,72,29,6,1,1
1,72,30,39,11,0,0
1,72,30,45,12,0,0
1,72,30,38,9,0,0
0,30,72,29,6,1,1
0,30,72,21,4,1,1
0,30,72,13,4,1,1
1,72,30,38,9,0,0
1,72,30,48,9,0,0
1,72,30,38,9,0,0
0,30,72,13,4,1,1
0,30,72,20,4,1,1
0,30,72,13,4,1,1
1,72,30,38,9,0,0
1,72,30,48,9,0,0
1,72,30,38,9,0,0
0,30,72,13,4,1,1
0,30,72,23,4,1,1
0,30,72,13,4,1,1
1,72,30,38,9,0,0
1,72,30,48,9,0,0
1,72,30,38,9,0,0
0,30,72,13,4,1,1
0,30,72,15,6,1,1
0,30,72,10,4,1,1
0,30,72,10,4,1,1
0,55,72,69,7,1,1
0,55,72,53,5,1,1
0,55,72,43,5,1,1
1,72,55,65,4,0,0
1,72,55,75,6,0,0
1,72,55,65,4,0,0
0,55,72,43,5,1,1
0,55,72,45,6,1,1
0,55,72,35,6,1,1
1,72,55,65,4,0,0
1,72,55,75,5,0,0
1,72,55,65,4,0,0
0,55,72,35,6,1,1
0,55,72,36,8,1,1
0,55,72,26,8,1,1
1,72,55,65,4,0,0
1,72,55,70,4,0,0
1,72,55,60,4,0,0
0,55,72,26,8,1,1
0,55,72,31,10,1,1
0,55,72,22,10,1,1
1,72,55,60,4,0,0
1,72,55,70,6,0,0
1,72,55,60,4,0,0
0,55,72,22,10,1,1
0,55,72,14,7,1,1
0,55,72,9,5,1,1
0,55,72,9,5,1,1
0,0,0,74,4,0,0
1,0,0,47,5,1,1
0,0,0,74,4,0,0
0,0,0,77,6,0,0
0,0,0,67,6,0,0
1,0,0,47,5,1,1
1,0,0,49,7,1,1
1,0,0,39,7,1,1
0,0,0,67,6,0,0
0,0,0,71,7,0,0
0,0,0,61,7,0,0
1,0,0,39,7,1,1
1,0,0,27,6,1,1
1,0,0,17,4,1,1
0,0,0,61,7,0,0
0,0,0,69,10,0,0
0,0,0,59,10,0,0
1,0,0,17,4,1,1
1,0,0,21,5,1,1
1,0,0,13,5,1,1
0,0,0,59,9,0,0
0,0,0,43,8,0,0
0,0,0,33,8,0,0
1,0,0,13,5,1,1
1,0,0,20,5,1,1
1,0,0,13,5,1,1
0,0,0,33,7,0,0
0,0,0,22,5,0,0
0,0,0,15,5,0,0
1,0,0,13,5,1,1
1,0,0,23,5,1,1
1,0,0,13,5,1,1
0,0,0,15,5,0,0
0,0,0,25,5,0,0
0,0,0,15,5,0,0
1,0,0,13,5,1,1
1,0,0,13,4,1,1
1,0,0,8,3,1,1
1,0,0,8,3,1,1
1,7,0,65,7,0,1
0,0,7,18,2,1,0
0,0,7,23,3,1,0
0,0,7,13,3,1,0
1,7,0,65,7,0,1
1,7,0,74,7,0,1
1,7,0,64,7,0,1
0,0,7,13,3,1,0
0,0,7,23,3,1,0
0,0,7,13,3,1,0
1,7,0,64,7,0,1
1,7,0,55,7,0,1
1,7,0,45,5,0,1
0,0,7,13,3,1,0
0,0,7,14,5,1,0
0,0,7,9,4,1,0
0,0,7,9,4,1,0
0,27,7,61,4,0,0
1,7,27,62,8,1,1
0,27,7,61,4,0,0
0,27,7,71,6,0,0
0,27,7,61,4,0,0
1,7,27,62,8,1,1
1,7,27,72,9,1,1
1,7,27,62,8,1,1
0,27,7,61,4,0,0
0,27,7,64,4,0,0
0,27,7,54,4,0,0
1,7,27,62,8,1,1
1,7,27,70,10,1,1
1,7,27,60,10,1,1
0,27,7,54,4,0,0
0,27,7,58,6,0,0
0,27,7,49,4,0,0
1,7,27,60,10,1,1
1,7,27,68,11,1,1
1,7,27,58,8,1,1
0,27,7,49,4,0,0
0,27,7,56,6,0,0
0,27,7,47,6,0,0
1,7,27,58,7,1,1
1,7,27,33,5,1,1
1,7,27,23,5,1,1
0,27,7,47,6,0,0
0,27,7,57,6,0,0
0,27,7,47,6,0,0
1,7,27,23,5,1,1
1,7,27,31,6,1,1
1,7,27,22,6,1,1
0,27,7,47,6,0,0
0,27,7,53,7,0,0
0,27,7,45,7,0,0
1,7,27,22,5,1,1
1,7,27,6,5,1,1
1,7,27,4,3,1,1
1,7,27,4,3,1,1
1,42,27,75,11,1,1
1,42,27,55,11,1,1
1,42,27,45,11,1,1
0,27,42,41,3,0,0
0,27,42,42,5,0,0
0,27,42,32,5,0,0
1,42,27,45,11,1,1
1,42,27,47,11,1,1
1,42,27,38,9,1,1
0,27,42,32,5,0,0
0,27,42,41,5,0,0
0,27,42,31,5,0,0
1,42,27,38,9,1,1
1,42,27,48,9,1,1
1,42,27,38,9,1,1
0,27,42,31,4,0,0
0,27,42,31,4,0,0
0,27,42,22,4,0,0
1,42,27,38,9,1,1
1,42,27,30,7,1,1
1,42,27,22,4,1,1
0,27,42,22,4,0,0
0,27,42,30,6,0,0
0,27,42,22,4,0,0
1,42,27,22,4,1,1
1,42,27,24,4,1,1
1,42,27,16,4,1,1
0,27,42,22,4,0,0
0,27,42,20,3,0,0
0,27,42,13,3,0,0
1,42,27,16,4,1,1
1,42,27,7,3,1,1
1,42,27,2,3,1,1
1,42,27,2,3,1,1
0,27,53,53,5,0,0
1,53,27,75,6,1,1
0,27,53,53,5,0,0
0,27,53,63,8,0,0
0,27,53,53,5,0,0
1,53,27,75,6,1,1
1,53,27,78,8,1,1
1,53,27,68,8,1,1
0,27,53,53,5,0,0
0,27,53,63,7,0,0
0,27,53,53,4,0,0
1,53,27,68,7,1,1
1,53,27,48,7,1,1
1,53,27,39,5,1,1
0,27,53,53,4,0,0
0,27,53,62,6,0,0
0,27,53,52,6,0,0
1,53,27,39,5,1,1
1,53,27,49,5,1,1
1,53,27,39,5,1,1
0,27,53,52,5,0,0
0,27,53,32,3,0,0
0,27,53,22,3,0,0
1,53,27,39,4,1,1
1,53,27,39,4,1,1
1,53,27,31,2,1,1
0,27,53,22,3,0,0
0,27,53,32,3,0,0
0,27,53,22,3,0,0
1,53,27,31,2,1,1
1,53,27,33,2,1,1
1,53,27,25,2,1,1
0,27,53,22,3,0,0
0,27,53,23,3,0,0
0,27,53,14,3,0,0
1,53,27,25,2,1,1
1,53,27,26,2,1,1
1,53,27,19,2,1,1
0,27,53,14,3,0,0
0,27,53,24,3,0,0
0,27,53,14,3,0,0
1,53,27,19,2,1,1
1,53,27,29,2,1,1
1,53,27,19,2,1,1
0,27,53,14,3,0,0
0,27,53,18,3,0,0
0,27,53,11,3,0,0
1,53,27,19,2,1,1
1,53,27,25,4,1,1
1,53,27,19,2,1,1
0,27,53,11,3,0,0
0,27,53,19,3,0,0
0,27,53,11,3,0,0
1,53,27,19,2,1,1
1,53,27,20,6,1,1
1,53,27,14,6,1,1
0,27,53,11,3,0,0
0,27,53,20,3,0,0
0,27,53,11,3,0,0
1,53,27,14,6,1,1
1,53,27,10,1,1,1
1,53,27,6,1,1,1
1,53,27,6,1,1,1
1,58,27,82,6,1,1
0,27,58,75,2,0,0
1,58,27,82,6,1,1
1,58,27,89,8,1,1
1,58,27,79,6,1,1
0,27,58,75,2,0,0
0,27,58,83,6,0,0
0,27,58,73,6,0,0
1,58,27,79,6,1,1
1,58,27,81,8,1,1
1,58,27,71,6,1,1
0,27,58,73,5,0,0
0,27,58,46,1,0,0
0,27,58,36,1,0,0
1,58,27,71,6,1,1
1,58,27,57,5,1,1
1,58,27,47,5,1,1
0,27,58,36,1,0,0
0,27,58,41,3,0,0
0,27,58,31,3,0,0
1,58,27,47,4,1,1
1,58,27,27,4,1,1
1,58,27,17,4,1,1
0,27,58,31,3,0,0
0,27,58,41,3,0,0
0,27,58,31,3,0,0
1,58,27,17,4,1,1
1,58,27,23,5,1,1
1,58,27,16,4,1,1
0,27,58,31,3,0,0
0,27,58,35,7,0,0
0,27,58,27,7,0,0
1,58,27,16,4,1,1
1,58,27,26,4,1,1
1,58,27,16,4,1,1
0,27,58,27,7,0,0
0,27,58,28,7,0,0
0,27,58,22,7,0,0
1,58,27,16,4,1,1
1,58,27,23,4,1,1
1,58,27,16,4,1,1
0,27,58,22,6,0,0
0,27,58,22,6,0,0
0,27,58,17,4,0,0
1,58,27,16,4,1,1
1,58,27,22,4,1,1
1,58,27,15,4,1,1
0,27,58,17,4,0,0
0,27,58,22,6,0,0
0,27,58,17,4,0,0
1,58,27,15,4,1,1
1,58,27,11,3,1,1
1,58,27,5,3,1,1
1,58,27,5,3,1,1
0,27,70,69,5,0,0
1,70,27,67,7,1,1
0,27,70,69,5,0,0
0,27,70,79,6,0,0
0,27,70,69,5,0,0
1,70,27,67,6,1,1
1,70,27,47,5,1,1
1,70,27,37,5,1,1
0,27,70,69,5,0,0
0,27,70,76,5,0,0
0,27,70,66,5,0,0
1,70,27,37,5,1,1
1,70,27,45,7,1,1
1,70,27,35,5,1,1
0,27,70,66,4,0,0
0,27,70,46,3,0,0
0,27,70,36,1,0,0
1,70,27,35,5,1,1
1,70,27,31,4,1,1
1,70,27,21,4,1,1
0,27,70,36,0,0,0
0,27,70,36,0,0,0
0,27,70,26,0,0,0
1,70,27,21,4,1,1
1,70,27,25,5,1,1
1,70,27,17,3,1,1
0,27,70,26,0,0,0
0,27,70,33,2,0,0
0,27,70,24,2,0,0
1,70,27,17,3,1,1
1,70,27,20,3,1,1
1,70,27,12,3,1,1
0,27,70,24,2,0,0
0,27,70,30,2,0,0
0,27,70,23,0,0,0
1,70,27,12,3,1,1
1,70,27,22,3,1,1
1,70,27,12,3,1,1
0,27,70,23,0,0,0
0,27,70,28,0,0,0
0,27,70,21,0,0,0
1,70,27,12,3,1,1
1,70,27,14,3,1,1
1,70,27,10,2,1,1
1,70,27,10,2,1,1
1,81,27,84,6,1,1
1,81,27,68,4,1,1
1,81,27,58,3,1,1
0,27,81,46,3,0,0
0,27,81,55,3,0,0
0,27,81,45,3,0,0
1,81,27,58,3,1,1
1,81,27,38,2,1,1
1,81,27,28,2,1,1
0,27,81,45,3,0,0
0,27,81,26,5,0,0
0,27,81,16,5,0,0
1,81,27,28,1,1,1
1,81,27,28,2,1,1
1,81,27,18,2,1,1
0,27,81,16,5,0,0
0,27,81,22,7,0,0
0,27,81,16,5,0,0
1,81,27,18,2,1,1
1,81,27,24,5,1,1
1,81,27,17,4,1,1
0,27,81,16,5,0,0
0,27,81,26,5,0,0
0,27,81,16,5,0,0
1,81,27,17,4,1,1
1,81,27,27,4,1,1
1,81,27,17,4,1,1
0,27,81,16,5,0,0
0,27,81,23,5,0,0
0,27,81,16,5,0,0
1,81,27,17,4,1,1
1,81,27,24,5,1,1
1,81,27,18,3,1,1
0,27,81,16,5,0,0
0,27,81,23,5,0,0
0,27,81,16,5,0,0
1,81,27,18,3,1,1
1,81,27,21,4,1,1
1,81,27,13,3,1,1
0,27,81,16,5,0,0
0,27,81,17,7,0,0
0,27,81,11,5,0,0
1,81,27,13,3,1,1
1,81,27,18,4,1,1
1,81,27,10,4,1,1
1,81,27,10,4,1,1
0,27,82,60,10,1,0
0,27,82,40,8,1,0
0,27,82,30,8,1,0
1,82,27,71,8,0,1
1,82,27,51,7,0,1
1,82,27,41,7,0,1
0,27,82,30,8,1,0
0,27,82,34,10,1,0
0,27,82,24,8,1,0
1,82,27,41,7,0,1
1,82,27,42,7,0,1
1,82,27,34,5,0,1
0,27,82,24,8,1,0
0,27,82,29,9,1,0
0,27,82,19,9,1,0
1,82,27,34,5,0,1
1,82,27,41,8,0,1
1,82,27,33,8,0,1
0,27,82,19,9,1,0
0,27,82,17,8,1,0
0,27,82,12,7,1,0
1,82,27,33,7,0,1
1,82,27,20,4,0,1
1,82,27,13,3,0,1
0,27,82,12,7,1,0
0,27,82,15,8,1,0
0,27,82,11,4,1,0
1,82,27,13,3,0,1
1,82,27,23,3,0,1
1,82,27,13,3,0,1
0,27,82,11,3,1,0
0,27,82,11,3,1,0
0,27,82,7,3,1,0
0,27,82,7,3,1,0
1,82,32,64,7,1,1
0,32,82,68,11,0,0
1,82,32,64,7,1,1
1,82,32,44,4,1,1
1,82,32,34,2,1,1
0,32,82,68,11,0,0
0,32,82,78,12,0,0
0,32,82,68,12,0,0
1,82,32,34,2,1,1
1,82,32,35,2,1,1
1,82,32,25,2,1,1
0,32,82,68,12,0,0
0,32,82,70,12,0,0
0,32,82,60,11,0,0
1,82,32,25,1,1,1
1,82,32,25,1,1,1
1,82,32,15,1,1,1
0,32,82,60,11,0,0
0,32,82,70,11,0,0
0,32,82,60,11,0,0
1,82,32,15,1,1,1
1,82,32,23,3,1,1
1,82,32,15,1,1,1
0,32,82,60,11,0,0
0,32,82,65,11,0,0
0,32,82,55,11,0,0
1,82,32,15,1,1,1
1,82,32,25,1,1,1
1,82,32,15,1,1,1
0,32,82,55,11,0,0
0,32,82,65,11,0,0
0,32,82,55,11,0,0
1,82,32,15,1,1,1
1,82,32,17,2,1,1
1,82,32,9,2,1,1
1,82,32,9,2,1,1
0,0,0,69,2,1,1
0,0,0,49,3,1,1
0,0,0,39,1,1,1
1,0,0,73,7,0,0
1,0,0,53,3,0,0
1,0,0,43,3,0,0
0,0,0,39,1,1,1
0,0,0,46,3,1,1
0,0,0,37,3,1,1
1,0,0,43,2,0,0
1,0,0,28,2,0,0
1,0,0,18,2,0,0
0,0,0,37,3,1,1
0,0,0,40,5,1,1
0,0,0,32,5,1,1
1,0,0,18,2,0,0
1,0,0,28,2,0,0
1,0,0,18,2,0,0
0,0,0,32,5,1,1
0,0,0,34,5,1,1
0,0,0,27,3,1,1
1,0,0,18,2,0,0
1,0,0,28,2,0,0
1,0,0,18,2,0,0
0,0,0,27,3,1,1
0,0,0,21,2,1,1
0,0,0,14,2,1,1
1,0,0,18,2,0,0
1,0,0,24,3,0,0
1,0,0,15,3,0,0
0,0,0,14,2,1,1
0,0,0,21,3,1,1
0,0,0,14,2,1,1
1,0,0,15,3,0,0
1,0,0,25,3,0,0
1,0,0,15,3,0,0
0,0,0,14,2,1,1
0,0,0,16,4,1,1
0,0,0,10,4,1,1
0,0,0,10,4,1,1
1,0,2,70,7,1,0
1,0,2,50,5,1,0
1,0,2,40,5,1,0
0,2,0,39,7,0,1
0,2,0,46,8,0,1
0,2,0,37,8,0,1
1,0,2,40,4,1,0
1,0,2,22,4,1,0
1,0,2,16,4,1,0
0,2,0,37,7,0,1
0,2,0,25,4,0,1
0,2,0,17,4,0,1
1,0,2,16,4,1,0
1,0,2,16,3,1,0
1,0,2,11,1,1,0
0,2,0,17,4,0,1
0,2,0,18,4,0,1
0,2,0,12,3,0,1
1,0,2,11,1,1,0
1,0,2,14,1,1,0
1,0,2,9,1,1,0
1,0,2,9,1,1,0
0,2,3,44,7,0,1
1,3,2,35,5,1,0
0,2,3,44,7,0,1
0,2,3,53,9,0,1
0,2,3,43,9,0,1
1,3,2,35,5,1,0
1,3,2,39,5,1,0
1,3,2,29,5,1,0
0,2,3,43,9,0,1
0,2,3,51,11,0,1
0,2,3,41,9,0,1
1,3,2,29,5,1,0
1,3,2,39,5,1,0
1,3,2,29,5,1,0
0,2,3,41,9,0,1
0,2,3,46,11,0,1
0,2,3,37,9,0,1
1,3,2,29,5,1,0
1,3,2,37,5,1,0
1,3,2,27,5,1,0
0,2,3,37,9,0,1
0,2,3,47,9,0,1
0,2,3,37,9,0,1
1,3,2,27,5,1,0
1,3,2,37,5,1,0
1,3,2,27,5,1,0
0,2,3,37,9,0,1
0,2,3,27,7,0,1
0,2,3,18,5,0,1
1,3,2,27,5,1,0
1,3,2,37,5,1,0
1,3,2,27,5,1,0
0,2,3,18,5,0,1
0,2,3,25,5,0,1
0,2,3,17,5,0,1
1,3,2,27,5,1,0
1,3,2,19,5,1,0
1,3,2,9,5,1,0
1,3,2,9,5,1,0
1,11,2,71,7,0,0
1,11,2,56,8,0,0
1,11,2,46,4,0,0
0,2,11,75,10,1,1
0,2,11,77,12,1,1
0,2,11,67,11,1,1
1,11,2,46,4,0,0
1,11,2,56,5,0,0
1,11,2,46,5,0,0
0,2,11,67,11,1,1
0,2,11,68,11,1,1
0,2,11,58,9,1,1
1,11,2,46,5,0,0
1,11,2,52,8,0,0
1,11,2,42,7,0,0
0,2,11,58,9,1,1
0,2,11,68,9,1,1
0,2,11,58,9,1,1
1,11,2,42,7,0,0
1,11,2,42,7,0,0
1,11,2,32,7,0,0
0,2,11,58,9,1,1
0,2,11,47,9,1,1
0,2,11,37,9,1,1
1,11,2,32,7,0,0
1,11,2,40,9,0,0
1,11,2,31,7,0,0
0,2,11,37,8,1,1
0,2,11,19,6,1,1
0,2,11,12,5,1,1
1,11,2,31,6,0,0
1,11,2,20,4,0,0
1,11,2,12,4,0,0
0,2,11,12,5,1,1
0,2,11,15,5,1,1
0,2,11,8,5,1,1
0,2,11,8,5,1,1
0,6,11,54,6,1,1
0,6,11,44,4,1,1
0,6,11,34,4,1,1
1,11,6,58,10,0,0
1,11,6,53,8,0,0
1,11,6,43,8,0,0
0,6,11,34,4,1,1
0,6,11,44,6,1,1
0,6,11,34,4,1,1
1,11,6,43,8,0,0
1,11,6,53,8,0,0
1,11,6,43,8,0,0
0,6,11,34,4,1,1
0,6,11,16,3,1,1
0,6,11,6,3,1,1
0,6,11,6,3,1,1
1,11,43,53,5,0,0
0,43,11,59,6,1,1
1,11,43,53,5,0,0
1,11,43,60,5,0,0
1,11,43,50,3,0,0
0,43,11,59,6,1,1
0,43,11,61,7,1,1
0,43,11,51,5,1,1
1,11,43,50,3,0,0
1,11,43,59,7,0,0
1,11,43,49,7,0,0
0,43,11,51,5,1,1
0,43,11,61,6,1,1
0,43,11,51,5,1,1
1,11,43,49,7,0,0
1,11,43,59,7,0,0
1,11,43,49,7,0,0
0,43,11,51,5,1,1
0,43,11,53,8,1,1
0,43,11,43,8,1,1
1,11,43,49,7,0,0
1,11,43,50,7,0,0
1,11,43,40,5,0,0
0,43,11,43,8,1,1
0,43,11,52,9,1,1
0,43,11,42,9,1,1
1,11,43,40,5,0,0
1,11,43,44,7,0,0
1,11,43,35,5,0,0
0,43,11,42,9,1,1
0,43,11,49,9,1,1
0,43,11,40,8,1,1
1,11,43,35,5,0,0
1,11,43,39,9,0,0
1,11,43,30,9,0,0
0,43,11,40,8,1,1
0,43,11,36,5,1,1
0,43,11,28,5,1,1
1,11,43,30,9,0,0
1,11,43,22,4,0,0
1,11,43,14,4,0,0
0,43,11,28,5,1,1
0,43,11,18,4,1,1
0,43,11,11,4,1,1
1,11,43,14,4,0,0
1,11,43,22,4,0,0
1,11,43,14,4,0,0
0,43,11,11,4,1,1
0,43,11,21,4,1,1
0,43,11,11,4,1,1
1,11,43,14,4,0,0
1,11,43,23,4,0,0
1,11,43,14,4,0,0
0,43,11,11,4,1,1
0,43,11,12,6,1,1
0,43,11,6,6,1,1
0,43,11,6,6,1,1
0,51,11,44,7,1,1
1,11,51,43,7,0,0
1,11,51,26,4,0,0
1,11,51,18,4,0,0
0,51,11,44,6,1,1
0,51,11,28,4,1,1
0,51,11,19,2,1,1
1,11,51,18,4,0,0
1,11,51,28,4,0,0
1,11,51,18,4,0,0
0,51,11,19,1,1,1
0,51,11,19,1,1,1
0,51,11,10,1,1,1
0,51,11,10,1,1,1
1,11,59,66,10,0,0
0,59,11,48,1,1,1
1,11,59,66,10,0,0
1,11,59,72,10,0,0
1,11,59,62,10,0,0
0,59,11,48,1,1,1
0,59,11,58,3,1,1
0,59,11,48,3,1,1
1,11,59,62,9,0,0
1,11,59,42,9,0,0
1,11,59,33,7,0,0
0,59,11,48,3,1,1
0,59,11,53,5,1,1
0,59,11,43,5,1,1
1,11,59,33,7,0,0
1,11,59,43,7,0,0
1,11,59,33,7,0,0
0,59,11,43,5,1,1
0,59,11,46,9,1,1
0,59,11,36,7,1,1
1,11,59,33,7,0,0
1,11,59,43,7,0,0
1,11,59,33,7,0,0
0,59,11,36,7,1,1
0,59,11,37,7,1,1
0,59,11,27,7,1,1
1,11,59,33,7,0,0
1,11,59,24,7,0,0
1,11,59,16,5,0,0
0,59,11,27,7,1,1
0,59,11,17,5,1,1
0,59,11,9,5,1,1
0,59,11,9,5,1,1
0,66,11,71,9,1,1
0,66,11,54,8,1,1
0,66,11,44,4,1,1
1,11,66,51,4,0,0
1,11,66,53,4,0,0
1,11,66,43,2,0,0
0,66,11,44,4,1,1
0,66,11,48,6,1,1
0,66,11,38,6,1,1
1,11,66,43,2,0,0
1,11,66,45,4,0,0
1,11,66,35,3,0,0
0,66,11,38,6,1,1
0,66,11,44,6,1,1
0,66,11,34,6,1,1
1,11,66,35,3,0,0
1,11,66,42,3,0,0
1,11,66,32,3,0,0
0,66,11,34,6,1,1
0,66,11,39,6,1,1
0,66,11,29,6,1,1
1,11,66,32,3,0,0
1,11,66,42,4,0,0
1,11,66,32,3,0,0
0,66,11,29,6,1,1
0,66,11,37,8,1,1
0,66,11,28,6,1,1
1,11,66,32,3,0,0
1,11,66,41,4,0,0
1,11,66,32,3,0,0
0,66,11,28,6,1,1
0,66,11,33,9,1,1
0,66,11,25,9,1,1
1,11,66,32,3,0,0
1,11,66,35,4,0,0
1,11,66,26,4,0,0
0,66,11,25,9,1,1
0,66,11,32,9,1,1
0,66,11,25,9,1,1
1,11,66,26,4,0,0
1,11,66,31,6,0,0
1,11,66,24,6,0,0
0,66,11,25,8,1,1
0,66,11,14,8,1,1
0,66,11,9,8,1,1
0,66,11,9,8,1,1
1,11,81,53,7,1,0
0,81,11,41,6,0,1
0,81,11,39,6,0,1
0,81,11,29,6,0,1
1,11,81,53,7,1,0
1,11,81,63,7,1,0
1,11,81,53,7,1,0
0,81,11,29,6,0,1
0,81,11,31,6,0,1
0,81,11,22,6,0,1
1,11,81,53,7,1,0
1,11,81,63,10,1,0
1,11,81,53,7,1,0
0,81,11,22,6,0,1
0,81,11,22,5,0,1
0,81,11,15,3,0,1
1,11,81,53,7,1,0
1,11,81,45,4,1,0
1,11,81,35,4,1,0
0,81,11,15,3,0,1
0,81,11,20,3,0,1
0,81,11,13,1,0,1
1,11,81,35,4,1,0
1,11,81,35,3,1,0
1,11,81,27,1,1,0
0,81,11,13,1,0,1
0,81,11,23,1,0,1
0,81,11,13,1,0,1
1,11,81,27,1,1,0
1,11,81,37,1,1,0
1,11,81,27,1,1,0
0,81,11,13,1,0,1
0,81,11,22,1,0,1
0,81,11,13,1,0,1
1,11,81,27,1,1,0
1,11,81,24,1,1,0
1,11,81,16,1,1,0
0,81,11,13,1,0,1
0,81,11,22,1,0,1
0,81,11,13,1,0,1
1,11,81,16,1,1,0
1,11,81,23,1,1,0
1,11,81,16,1,1,0
0,81,11,13,1,0,1
0,81,11,23,1,0,1
0,81,11,13,1,0,1
1,11,81,16,1,1,0
1,11,81,24,1,1,0
1,11,81,16,1,1,0
0,81,11,13,1,0,1
0,81,11,23,1,0,1
0,81,11,13,1,0,1
1,11,81,16,1,1,0
1,11,81,26,1,1,0
1,11,81,16,1,1,0
0,81,11,13,1,0,1
0,81,11,23,1,0,1
0,81,11,13,1,0,1
1,11,81,16,1,1,0
1,11,81,18,1,1,0
1,11,81,12,1,1,0
0,81,11,13,1,0,1
0,81,11,21,1,0,1
0,81,11,13,1,0,1
1,11,81,12,1,1,0
1,11,81,16,2,1,0
1,11,81,11,2,1,0
0,81,11,13,1,0,1
0,81,11,20,1,0,1
0,81,11,13,1,0,1
1,11,81,11,2,1,0
1,11,81,8,1,1,0
1,11,81,4,0,1,0
1,11,81,4,0,1,0
0,81,20,59,8,1,1
0,81,20,54,7,1,1
0,81,20,44,7,1,1
1,20,81,63,6,0,0
1,20,81,66,9,0,0
1,20,81,56,7,0,0
0,81,20,44,7,1,1
0,81,20,52,9,1,1
0,81,20,42,9,1,1
1,20,81,56,7,0,0
1,20,81,61,8,0,0
1,20,81,51,8,0,0
0,81,20,42,9,1,1
0,81,20,48,9,1,1
0,81,20,39,9,1,1
1,20,81,51,8,0,0
1,20,81,61,8,0,0
1,20,81,51,8,0,0
0,81,20,39,9,1,1
0,81,20,25,6,1,1
0,81,20,17,4,1,1
1,20,81,51,8,0,0
1,20,81,57,9,0,0
1,20,81,47,9,0,0
0,81,20,17,4,1,1
0,81,20,27,4,1,1
0,81,20,17,4,1,1
1,20,81,47,9,0,0
1,20,81,57,9,0,0
1,20,81,47,9,0,0
0,81,20,17,4,1,1
0,81,20,20,4,1,1
0,81,20,12,4,1,1
1,20,81,47,9,0,0
1,20,81,57,9,0,0
1,20,81,47,9,0,0
0,81,20,12,4,1,1
0,81,20,22,4,1,1
0,81,20,12,4,1,1
1,20,81,47,9,0,0
1,20,81,37,7,0,0
1,20,81,28,7,0,0
0,81,20,12,4,1,1
0,81,20,16,6,1,1
0,81,20,10,6,1,1
0,81,20,10,6,1,1
1,20,99,77,6,0,0
0,99,20,25,2,1,1
0,99,20,27,2,1,1
0,99,20,17,2,1,1
1,20,99,77,6,0,0
1,20,99,57,5,0,0
1,20,99,47,3,0,0
0,99,20,17,2,1,1
0,99,20,27,4,1,1
0,99,20,17,2,1,1
1,20,99,47,3,0,0
1,20,99,57,5,0,0
1,20,99,47,3,0,0
0,99,20,17,2,1,1
0,99,20,24,2,1,1
0,99,20,14,2,1,1
1,20,99,47,3,0,0
1,20,99,55,3,0,0
1,20,99,45,3,0,0
0,99,20,14,2,1,1
0,99,20,11,4,1,1
0,99,20,4,4,1,1
0,99,20,4,4,1,1
1,0,0,37,6,0,0
0,0,0,59,8,1,1
1,0,0,37,6,0,0
1,0,0,44,8,0,0
1,0,0,35,8,0,0
0,0,0,59,8,1,1
0,0,0,69,8,1,1
0,0,0,59,8,1,1
1,0,0,35,7,0,0
1,0,0,35,7,0,0
1,0,0,28,5,0,0
0,0,0,59,7,1,1
0,0,0,45,6,1,1
0,0,0,35,6,1,1
1,0,0,28,5,0,0
1,0,0,34,8,0,0
1,0,0,27,8,0,0
0,0,0,35,5,1,1
0,0,0,35,5,1,1
0,0,0,25,5,1,1
1,0,0,27,8,0,0
1,0,0,28,10,0,0
1,0,0,22,7,0,0
0,0,0,25,5,1,1
0,0,0,35,5,1,1
0,0,0,25,5,1,1
1,0,0,22,7,0,0
1,0,0,26,10,0,0
1,0,0,20,10,0,0
0,0,0,25,4,1,1
0,0,0,8,5,1,1
0,0,0,5,4,1,1
0,0,0,5,4,1,1
0,15,0,63,4,0,1
0,15,0,69,7,0,1
0,15,0,59,5,0,1
1,0,15,49,1,1,0
1,0,15,59,1,1,0
1,0,15,49,1,1,0
0,15,0,59,5,0,1
0,15,0,67,5,0,1
0,15,0,57,5,0,1
1,0,15,49,1,1,0
1,0,15,30,3,1,0
1,0,15,20,3,1,0
0,15,0,57,5,0,1
0,15,0,57,5,0,1
0,15,0,47,5,0,1
1,0,15,20,3,1,0
1,0,15,20,2,1,0
1,0,15,12,2,1,0
0,15,0,47,4,0,1
0,15,0,34,4,0,1
0,15,0,24,4,0,1
1,0,15,12,2,1,0
1,0,15,22,2,1,0
1,0,15,12,2,1,0
0,15,0,24,4,0,1
0,15,0,34,5,0,1
0,15,0,24,4,0,1
1,0,15,12,2,1,0
1,0,15,17,4,1,0
1,0,15,10,4,1,0
1,0,15,10,4,1,0
1,6,15,81,11,0,0
0,15,6,68,6,1,1
1,6,15,81,11,0,0
1,6,15,84,13,0,0
1,6,15,74,10,0,0
0,15,6,68,6,1,1
0,15,6,77,8,1,1
0,15,6,67,8,1,1
1,6,15,74,9,0,0
1,6,15,54,8,0,0
1,6,15,44,7,0,0
0,15,6,67,8,1,1
0,15,6,77,8,1,1
0,15,6,67,8,1,1
1,6,15,44,7,0,0
1,6,15,54,8,0,0
1,6,15,44,8,0,0
0,15,6,67,8,1,1
